2018/12/26 14:50:34.430 [D]  init logger succ
2018/12/26 15:02:07.334 [D]  init logger succ
2018/12/26 15:55:33.496 [D]  init logger succ
2018/12/26 15:55:34.249 [E]  init kafka failed ,err=kafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 15:55:34.249 [E]  init kafka failed,err= kafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 15:58:17.583 [D]  init logger succ
2018/12/26 15:58:18.335 [E]  init kafka failed ,err=kafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 15:58:18.335 [E]  init kafka failed,err= kafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 16:12:11.814 [D]  init logger succ
2018/12/26 16:12:11.829 [D]  initKafka succ
2018/12/26 16:12:11.856 [D]  init ES succ
2018/12/26 16:20:14.962 [D]  partition:0,offset:39,Key:,Value:2018/12/26 16:01:52.658 [D]  connect etcd succ
2018/12/26 16:20:14.967 [D]  partition:3,offset:35,Key:,Value:2018/12/26 15:59:00.080 [D]  init etcd success
2018/12/26 16:20:14.968 [D]  partition:5,offset:40,Key:,Value:2018/12/26 01:52:46.086 [D]  test for logger 22
2018/12/26 16:20:14.971 [D]  partition:6,offset:49,Key:,Value:2018/12/26 01:52:29.073 [D]  test for logger 5
2018/12/26 16:20:14.977 [D]  partition:1,offset:45,Key:,Value:2018/12/26 16:11:34.013 [D]  load conf success,conf:&{debug /home/alan8254402/go/src/LCS/logsForTest/logAgent.log 100 192.168.76.139:9092 [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log}] 192.168.76.139:2379 /oldboy/backend/logagent/config/}
2018/12/26 16:20:14.983 [D]  partition:0,offset:40,Key:,Value:2018/12/26 16:01:52.658 [E]  invalid config for log collect,conf:[]
2018/12/26 16:20:14.984 [D]  partition:7,offset:36,Key:,Value:2018/12/26 16:11:34.070 [D]  init etcd success
2018/12/26 16:20:14.987 [D]  partition:2,offset:54,Key:,Value:2018/12/26 15:59:00.080 [D]  initTailf success
2018/12/26 16:20:14.989 [D]  partition:5,offset:41,Key:,Value:2018/12/26 16:11:34.070 [D]  initTailf success
2018/12/26 16:20:14.994 [D]  partition:3,offset:36,Key:,Value:2018/12/26 16:20:14.645 [D]  test for logger 2
2018/12/26 16:20:14.996 [D]  partition:6,offset:50,Key:,Value:2018/12/26 01:52:42.082 [D]  test for logger 18
2018/12/26 16:20:15.000 [D]  partition:1,offset:46,Key:,Value:2018/12/26 16:11:34.070 [D]  begin watch key:/oldboy/backend/logagent/config/192.168.76.139
2018/12/26 16:20:15.005 [D]  partition:0,offset:41,Key:,Value:2018/12/26 16:11:34.013 [D]  connect etcd succ
2018/12/26 16:20:15.013 [D]  partition:7,offset:37,Key:,Value:2018/12/26 16:20:13.637 [D]  resp from etcd:[key:"/oldboy/backend/logagent/config/192.168.76.139" create_revision:107 mod_revision:107 version:1 value:"[{\"logpath\":\"/home/alan8254402/go/src/LCS/logsForTest/logAgent.log\",\"topic\":\"nginx_log\"},{\"logpath\":\"../main/logs/nginx/err.log\",\"topic\":\"nginx_log_err2\"}]" ]
2018/12/26 16:20:15.023 [D]  partition:5,offset:42,Key:,Value:2018/12/26 16:20:13.638 [D]  begin watch key:/oldboy/backend/logagent/config/192.168.76.139
2018/12/26 16:20:15.023 [D]  partition:2,offset:55,Key:,Value:2018/12/26 16:01:52.658 [D]  init etcd success
2018/12/26 16:20:15.033 [D]  partition:1,offset:47,Key:,Value:2018/12/26 16:20:13.553 [D]  connect etcd succ
2018/12/26 16:20:15.035 [D]  partition:6,offset:51,Key:,Value:2018/12/26 01:52:47.086 [D]  test for logger 23
2018/12/26 16:20:15.052 [D]  partition:0,offset:42,Key:,Value:2018/12/26 16:11:34.101 [D]  init all success
2018/12/26 16:20:15.072 [D]  partition:2,offset:56,Key:,Value:2018/12/26 16:01:53.411 [E]  init kafka produce failed ,err kafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 16:20:15.073 [D]  partition:5,offset:43,Key:,Value:2018/12/26 16:20:13.639 [D]  initTailf success
2018/12/26 16:20:15.112 [D]  partition:6,offset:52,Key:,Value:2018/12/26 15:59:00.834 [E]  initKafka failed errkafka: client has run out of available brokers to talk to (Is your cluster reachable?)
2018/12/26 16:20:15.123 [D]  partition:1,offset:48,Key:,Value:2018/12/26 16:20:13.644 [D]  init kafka success
2018/12/26 16:20:15.154 [D]  partition:6,offset:53,Key:,Value:2018/12/26 16:11:34.070 [D]  log config is [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log} {../main/logs/nginx/err.log nginx_log_err2}]
2018/12/26 16:20:15.155 [D]  partition:2,offset:57,Key:,Value:2018/12/26 16:20:13.552 [D]  load conf success,conf:&{debug /home/alan8254402/go/src/LCS/logsForTest/logAgent.log 100 192.168.76.139:9092 [{/home/alan8254402/go/src/LCS/logsForTest/logAgent.log nginx_log}] 192.168.76.139:2379 /oldboy/backend/logagent/config/}
2018/12/26 16:20:15.156 [D]  partition:1,offset:49,Key:,Value:2018/12/26 16:20:13.644 [D]  init all success
2018/12/26 16:20:15.194 [D]  partition:6,offset:54,Key:,Value:2018/12/26 16:11:34.101 [D]  init kafka success
2018/12/26 16:20:15.820 [D]  partition:5,offset:44,Key:,Value:2018/12/26 16:20:15.645 [D]  test for logger 3
2018/12/26 16:20:16.823 [D]  partition:4,offset:35,Key:,Value:2018/12/26 16:20:16.646 [D]  test for logger 4
2018/12/26 16:20:17.824 [D]  partition:4,offset:36,Key:,Value:2018/12/26 16:20:17.646 [D]  test for logger 5
2018/12/26 16:20:18.829 [D]  partition:6,offset:55,Key:,Value:2018/12/26 16:20:18.646 [D]  test for logger 6
2018/12/26 16:20:19.830 [D]  partition:6,offset:56,Key:,Value:2018/12/26 16:20:19.647 [D]  test for logger 7
2018/12/26 16:20:20.832 [D]  partition:5,offset:45,Key:,Value:2018/12/26 16:20:20.647 [D]  test for logger 8
2018/12/26 16:20:21.835 [D]  partition:7,offset:38,Key:,Value:2018/12/26 16:20:21.648 [D]  test for logger 9
2018/12/26 16:20:22.838 [D]  partition:1,offset:50,Key:,Value:2018/12/26 16:20:22.648 [D]  test for logger 10
2018/12/26 16:20:23.841 [D]  partition:2,offset:58,Key:,Value:2018/12/26 16:20:23.648 [D]  test for logger 11
2018/12/26 16:20:24.842 [D]  partition:6,offset:57,Key:,Value:2018/12/26 16:20:24.649 [D]  test for logger 12
2018/12/26 16:20:25.844 [D]  partition:7,offset:39,Key:,Value:2018/12/26 16:20:25.649 [D]  test for logger 13
2018/12/26 16:20:26.845 [D]  partition:7,offset:40,Key:,Value:2018/12/26 16:20:26.650 [D]  test for logger 14
2018/12/26 16:20:27.847 [D]  partition:6,offset:58,Key:,Value:2018/12/26 16:20:27.650 [D]  test for logger 15
2018/12/26 16:20:28.848 [D]  partition:2,offset:59,Key:,Value:2018/12/26 16:20:28.651 [D]  test for logger 16
2018/12/26 16:20:29.849 [D]  partition:3,offset:37,Key:,Value:2018/12/26 16:20:29.652 [D]  test for logger 17
2018/12/26 16:20:30.853 [D]  partition:0,offset:43,Key:,Value:2018/12/26 16:20:30.652 [D]  test for logger 18
2018/12/26 16:20:31.856 [D]  partition:1,offset:51,Key:,Value:2018/12/26 16:20:31.653 [D]  test for logger 19
2018/12/26 16:20:32.860 [D]  partition:1,offset:52,Key:,Value:2018/12/26 16:20:32.654 [D]  test for logger 20
2018/12/26 16:20:33.861 [D]  partition:2,offset:60,Key:,Value:2018/12/26 16:20:33.654 [D]  test for logger 21
2018/12/26 16:20:34.865 [D]  partition:4,offset:37,Key:,Value:2018/12/26 16:20:34.655 [D]  test for logger 22
2018/12/26 16:20:35.867 [D]  partition:7,offset:41,Key:,Value:2018/12/26 16:20:35.656 [D]  test for logger 23
2018/12/26 16:20:36.868 [D]  partition:3,offset:38,Key:,Value:2018/12/26 16:20:36.657 [D]  test for logger 24
2018/12/26 16:20:37.872 [D]  partition:1,offset:53,Key:,Value:2018/12/26 16:20:37.657 [D]  test for logger 25
2018/12/26 16:20:38.875 [D]  partition:6,offset:59,Key:,Value:2018/12/26 16:20:38.658 [D]  test for logger 26
2018/12/26 16:20:39.880 [D]  partition:7,offset:42,Key:,Value:2018/12/26 16:20:39.659 [D]  test for logger 27
2018/12/26 16:20:40.881 [D]  partition:0,offset:44,Key:,Value:2018/12/26 16:20:40.660 [D]  test for logger 28
2018/12/26 16:20:41.883 [D]  partition:5,offset:46,Key:,Value:2018/12/26 16:20:41.660 [D]  test for logger 29
2018/12/26 16:20:42.888 [D]  partition:6,offset:60,Key:,Value:2018/12/26 16:20:42.660 [D]  test for logger 30
2018/12/26 16:20:43.885 [D]  partition:7,offset:43,Key:,Value:2018/12/26 16:20:43.661 [D]  test for logger 31
2018/12/26 16:20:44.887 [D]  partition:0,offset:45,Key:,Value:2018/12/26 16:20:44.661 [D]  test for logger 32
2018/12/26 16:20:45.889 [D]  partition:5,offset:47,Key:,Value:2018/12/26 16:20:45.661 [D]  test for logger 33
2018/12/26 16:20:46.891 [D]  partition:5,offset:48,Key:,Value:2018/12/26 16:20:46.662 [D]  test for logger 34
2018/12/26 16:20:47.893 [D]  partition:2,offset:61,Key:,Value:2018/12/26 16:20:47.662 [D]  test for logger 35
2018/12/26 16:20:48.894 [D]  partition:5,offset:49,Key:,Value:2018/12/26 16:20:48.662 [D]  test for logger 36
2018/12/26 16:20:49.896 [D]  partition:4,offset:38,Key:,Value:2018/12/26 16:20:49.663 [D]  test for logger 37
2018/12/26 16:20:50.897 [D]  partition:7,offset:44,Key:,Value:2018/12/26 16:20:50.663 [D]  test for logger 38
2018/12/26 16:20:51.900 [D]  partition:5,offset:50,Key:,Value:2018/12/26 16:20:51.663 [D]  test for logger 39
2018/12/26 16:20:52.900 [D]  partition:6,offset:61,Key:,Value:2018/12/26 16:20:52.664 [D]  test for logger 40
2018/12/26 16:20:53.901 [D]  partition:2,offset:62,Key:,Value:2018/12/26 16:20:53.664 [D]  test for logger 41
2018/12/26 16:20:54.903 [D]  partition:4,offset:39,Key:,Value:2018/12/26 16:20:54.665 [D]  test for logger 42
2018/12/26 16:20:55.906 [D]  partition:6,offset:62,Key:,Value:2018/12/26 16:20:55.665 [D]  test for logger 43
2018/12/26 16:20:56.907 [D]  partition:3,offset:39,Key:,Value:2018/12/26 16:20:56.666 [D]  test for logger 44
2018/12/26 16:20:57.910 [D]  partition:2,offset:63,Key:,Value:2018/12/26 16:20:57.666 [D]  test for logger 45
2018/12/26 16:20:58.913 [D]  partition:5,offset:51,Key:,Value:2018/12/26 16:20:58.667 [D]  test for logger 46
2018/12/26 16:20:59.914 [D]  partition:2,offset:64,Key:,Value:2018/12/26 16:20:59.668 [D]  test for logger 47
2018/12/26 16:21:00.916 [D]  partition:5,offset:52,Key:,Value:2018/12/26 16:21:00.668 [D]  test for logger 48
2018/12/26 16:21:01.916 [D]  partition:1,offset:54,Key:,Value:2018/12/26 16:21:01.669 [D]  test for logger 49
2018/12/26 16:21:02.918 [D]  partition:1,offset:55,Key:,Value:2018/12/26 16:21:02.669 [D]  test for logger 50
2018/12/26 16:21:03.923 [D]  partition:6,offset:63,Key:,Value:2018/12/26 16:21:03.670 [D]  test for logger 51
2018/12/26 16:21:04.673 [D]  partition:4,offset:40,Key:,Value:2018/12/26 16:21:04.670 [D]  test for logger 52
2018/12/26 16:21:05.674 [D]  partition:5,offset:53,Key:,Value:2018/12/26 16:21:05.671 [D]  test for logger 53
2018/12/26 16:21:06.677 [D]  partition:1,offset:56,Key:,Value:2018/12/26 16:21:06.671 [D]  test for logger 54
2018/12/26 16:21:07.679 [D]  partition:6,offset:64,Key:,Value:2018/12/26 16:21:07.672 [D]  test for logger 55
2018/12/26 16:21:08.681 [D]  partition:1,offset:57,Key:,Value:2018/12/26 16:21:08.673 [D]  test for logger 56
2018/12/26 16:21:09.683 [D]  partition:5,offset:54,Key:,Value:2018/12/26 16:21:09.673 [D]  test for logger 57
2018/12/26 16:21:10.685 [D]  partition:5,offset:55,Key:,Value:2018/12/26 16:21:10.674 [D]  test for logger 58
2018/12/26 16:21:11.688 [D]  partition:4,offset:41,Key:,Value:2018/12/26 16:21:11.674 [D]  test for logger 59
2018/12/26 16:21:12.690 [D]  partition:3,offset:40,Key:,Value:2018/12/26 16:21:12.675 [D]  test for logger 60
2018/12/26 16:21:13.693 [D]  partition:4,offset:42,Key:,Value:2018/12/26 16:21:13.675 [D]  test for logger 61
2018/12/26 16:21:14.694 [D]  partition:0,offset:46,Key:,Value:2018/12/26 16:21:14.676 [D]  test for logger 62
2018/12/26 16:21:15.696 [D]  partition:6,offset:65,Key:,Value:2018/12/26 16:21:15.676 [D]  test for logger 63
2018/12/26 16:21:16.698 [D]  partition:7,offset:45,Key:,Value:2018/12/26 16:21:16.677 [D]  test for logger 64
2018/12/26 16:21:17.700 [D]  partition:5,offset:56,Key:,Value:2018/12/26 16:21:17.677 [D]  test for logger 65
2018/12/26 16:21:18.702 [D]  partition:6,offset:66,Key:,Value:2018/12/26 16:21:18.677 [D]  test for logger 66
2018/12/26 16:21:19.705 [D]  partition:6,offset:67,Key:,Value:2018/12/26 16:21:19.678 [D]  test for logger 67
2018/12/26 16:21:20.706 [D]  partition:0,offset:47,Key:,Value:2018/12/26 16:21:20.678 [D]  test for logger 68
2018/12/26 16:21:21.708 [D]  partition:7,offset:46,Key:,Value:2018/12/26 16:21:21.679 [D]  test for logger 69
2018/12/26 16:21:22.710 [D]  partition:1,offset:58,Key:,Value:2018/12/26 16:21:22.679 [D]  test for logger 70
2018/12/26 16:21:23.712 [D]  partition:3,offset:41,Key:,Value:2018/12/26 16:21:23.679 [D]  test for logger 71
2018/12/26 16:21:24.713 [D]  partition:0,offset:48,Key:,Value:2018/12/26 16:21:24.680 [D]  test for logger 72
2018/12/26 16:21:25.716 [D]  partition:0,offset:49,Key:,Value:2018/12/26 16:21:25.680 [D]  test for logger 73
2018/12/26 16:21:26.718 [D]  partition:5,offset:57,Key:,Value:2018/12/26 16:21:26.682 [D]  test for logger 74
2018/12/26 16:21:27.720 [D]  partition:1,offset:59,Key:,Value:2018/12/26 16:21:27.682 [D]  test for logger 75
2018/12/26 16:21:28.722 [D]  partition:4,offset:43,Key:,Value:2018/12/26 16:21:28.682 [D]  test for logger 76
2018/12/26 16:21:29.723 [D]  partition:6,offset:68,Key:,Value:2018/12/26 16:21:29.683 [D]  test for logger 77
2018/12/26 16:21:30.725 [D]  partition:3,offset:42,Key:,Value:2018/12/26 16:21:30.684 [D]  test for logger 78
2018/12/26 16:21:31.727 [D]  partition:4,offset:44,Key:,Value:2018/12/26 16:21:31.685 [D]  test for logger 79
2018/12/26 16:21:32.728 [D]  partition:7,offset:47,Key:,Value:2018/12/26 16:21:32.686 [D]  test for logger 80
2018/12/26 16:21:33.730 [D]  partition:5,offset:58,Key:,Value:2018/12/26 16:21:33.686 [D]  test for logger 81
2018/12/26 16:21:34.733 [D]  partition:5,offset:59,Key:,Value:2018/12/26 16:21:34.687 [D]  test for logger 82
2018/12/26 16:21:35.734 [D]  partition:2,offset:65,Key:,Value:2018/12/26 16:21:35.688 [D]  test for logger 83
2018/12/26 16:21:36.735 [D]  partition:1,offset:60,Key:,Value:2018/12/26 16:21:36.688 [D]  test for logger 84
2018/12/26 16:21:37.736 [D]  partition:2,offset:66,Key:,Value:2018/12/26 16:21:37.689 [D]  test for logger 85
2018/12/26 16:21:38.738 [D]  partition:2,offset:67,Key:,Value:2018/12/26 16:21:38.689 [D]  test for logger 86
2018/12/26 16:21:39.741 [D]  partition:0,offset:50,Key:,Value:2018/12/26 16:21:39.690 [D]  test for logger 87
2018/12/26 16:21:40.741 [D]  partition:6,offset:69,Key:,Value:2018/12/26 16:21:40.691 [D]  test for logger 88
2018/12/26 16:21:41.742 [D]  partition:3,offset:43,Key:,Value:2018/12/26 16:21:41.691 [D]  test for logger 89
2018/12/26 16:21:42.745 [D]  partition:1,offset:61,Key:,Value:2018/12/26 16:21:42.692 [D]  test for logger 90
2018/12/26 16:21:43.745 [D]  partition:1,offset:62,Key:,Value:2018/12/26 16:21:43.692 [D]  test for logger 91
2018/12/26 16:21:44.747 [D]  partition:1,offset:63,Key:,Value:2018/12/26 16:21:44.693 [D]  test for logger 92
2018/12/26 16:21:45.751 [D]  partition:2,offset:68,Key:,Value:2018/12/26 16:21:45.693 [D]  test for logger 93
2018/12/26 16:21:46.752 [D]  partition:7,offset:48,Key:,Value:2018/12/26 16:21:46.694 [D]  test for logger 94
2018/12/26 16:21:47.755 [D]  partition:4,offset:45,Key:,Value:2018/12/26 16:21:47.694 [D]  test for logger 95
2018/12/26 16:21:48.758 [D]  partition:0,offset:51,Key:,Value:2018/12/26 16:21:48.695 [D]  test for logger 96
2018/12/26 16:21:49.758 [D]  partition:4,offset:46,Key:,Value:2018/12/26 16:21:49.695 [D]  test for logger 97
2018/12/26 16:21:50.760 [D]  partition:3,offset:44,Key:,Value:2018/12/26 16:21:50.695 [D]  test for logger 98
2018/12/26 16:21:51.766 [D]  partition:6,offset:70,Key:,Value:2018/12/26 16:21:51.696 [D]  test for logger 99
2018/12/26 16:21:52.766 [D]  partition:7,offset:49,Key:,Value:2018/12/26 16:21:52.696 [D]  test for logger 100
2018/12/26 16:21:53.767 [D]  partition:3,offset:45,Key:,Value:2018/12/26 16:21:53.697 [D]  test for logger 101
2018/12/26 16:21:54.768 [D]  partition:7,offset:50,Key:,Value:2018/12/26 16:21:54.698 [D]  test for logger 102
2018/12/26 16:21:55.769 [D]  partition:4,offset:47,Key:,Value:2018/12/26 16:21:55.699 [D]  test for logger 103
2018/12/26 16:21:56.771 [D]  partition:0,offset:52,Key:,Value:2018/12/26 16:21:56.699 [D]  test for logger 104
2018/12/26 16:21:57.772 [D]  partition:1,offset:64,Key:,Value:2018/12/26 16:21:57.699 [D]  test for logger 105
2018/12/26 16:21:58.774 [D]  partition:0,offset:53,Key:,Value:2018/12/26 16:21:58.700 [D]  test for logger 106
2018/12/26 16:21:59.776 [D]  partition:0,offset:54,Key:,Value:2018/12/26 16:21:59.700 [D]  test for logger 107
2018/12/26 16:22:00.787 [D]  partition:7,offset:51,Key:,Value:2018/12/26 16:22:00.701 [D]  test for logger 108
2018/12/26 16:22:01.780 [D]  partition:6,offset:71,Key:,Value:2018/12/26 16:22:01.702 [D]  test for logger 109
2018/12/26 16:22:02.782 [D]  partition:2,offset:69,Key:,Value:2018/12/26 16:22:02.702 [D]  test for logger 110
2018/12/26 16:22:03.783 [D]  partition:4,offset:48,Key:,Value:2018/12/26 16:22:03.703 [D]  test for logger 111
2018/12/26 16:22:04.785 [D]  partition:6,offset:72,Key:,Value:2018/12/26 16:22:04.704 [D]  test for logger 112
2018/12/26 16:22:05.786 [D]  partition:1,offset:65,Key:,Value:2018/12/26 16:22:05.704 [D]  test for logger 113
2018/12/26 16:22:06.787 [D]  partition:6,offset:73,Key:,Value:2018/12/26 16:22:06.705 [D]  test for logger 114
2018/12/26 16:22:07.790 [D]  partition:0,offset:55,Key:,Value:2018/12/26 16:22:07.706 [D]  test for logger 115
2018/12/26 16:22:08.791 [D]  partition:3,offset:46,Key:,Value:2018/12/26 16:22:08.706 [D]  test for logger 116
2018/12/26 16:22:09.793 [D]  partition:4,offset:49,Key:,Value:2018/12/26 16:22:09.706 [D]  test for logger 117
2018/12/26 16:22:10.795 [D]  partition:6,offset:74,Key:,Value:2018/12/26 16:22:10.707 [D]  test for logger 118
2018/12/26 16:22:11.797 [D]  partition:2,offset:70,Key:,Value:2018/12/26 16:22:11.707 [D]  test for logger 119
2018/12/26 16:22:12.798 [D]  partition:5,offset:60,Key:,Value:2018/12/26 16:22:12.708 [D]  test for logger 120
2018/12/26 16:22:13.799 [D]  partition:3,offset:47,Key:,Value:2018/12/26 16:22:13.709 [D]  test for logger 121
2018/12/26 16:22:14.802 [D]  partition:2,offset:71,Key:,Value:2018/12/26 16:22:14.709 [D]  test for logger 122
2018/12/26 16:22:15.806 [D]  partition:5,offset:61,Key:,Value:2018/12/26 16:22:15.710 [D]  test for logger 123
2018/12/26 16:22:16.805 [D]  partition:7,offset:52,Key:,Value:2018/12/26 16:22:16.710 [D]  test for logger 124
2018/12/26 16:22:17.806 [D]  partition:6,offset:75,Key:,Value:2018/12/26 16:22:17.711 [D]  test for logger 125
2018/12/26 16:22:18.807 [D]  partition:1,offset:66,Key:,Value:2018/12/26 16:22:18.711 [D]  test for logger 126
2018/12/26 16:22:19.811 [D]  partition:5,offset:62,Key:,Value:2018/12/26 16:22:19.711 [D]  test for logger 127
2018/12/26 16:22:20.812 [D]  partition:0,offset:56,Key:,Value:2018/12/26 16:22:20.712 [D]  test for logger 128
2018/12/26 16:22:21.813 [D]  partition:2,offset:72,Key:,Value:2018/12/26 16:22:21.712 [D]  test for logger 129
2018/12/26 16:22:22.816 [D]  partition:6,offset:76,Key:,Value:2018/12/26 16:22:22.713 [D]  test for logger 130
2018/12/26 16:22:23.817 [D]  partition:2,offset:73,Key:,Value:2018/12/26 16:22:23.714 [D]  test for logger 131
2018/12/26 16:22:24.818 [D]  partition:4,offset:50,Key:,Value:2018/12/26 16:22:24.715 [D]  test for logger 132
2018/12/26 16:22:25.820 [D]  partition:7,offset:53,Key:,Value:2018/12/26 16:22:25.716 [D]  test for logger 133
2018/12/26 16:22:26.822 [D]  partition:5,offset:63,Key:,Value:2018/12/26 16:22:26.717 [D]  test for logger 134
2018/12/26 16:22:27.823 [D]  partition:2,offset:74,Key:,Value:2018/12/26 16:22:27.718 [D]  test for logger 135
2018/12/26 16:22:28.825 [D]  partition:7,offset:54,Key:,Value:2018/12/26 16:22:28.719 [D]  test for logger 136
2018/12/26 16:22:29.826 [D]  partition:7,offset:55,Key:,Value:2018/12/26 16:22:29.719 [D]  test for logger 137
2018/12/26 16:22:30.827 [D]  partition:7,offset:56,Key:,Value:2018/12/26 16:22:30.720 [D]  test for logger 138
2018/12/26 16:22:31.830 [D]  partition:7,offset:57,Key:,Value:2018/12/26 16:22:31.720 [D]  test for logger 139
2018/12/26 16:22:32.831 [D]  partition:4,offset:51,Key:,Value:2018/12/26 16:22:32.720 [D]  test for logger 140
2018/12/26 16:22:33.833 [D]  partition:5,offset:64,Key:,Value:2018/12/26 16:22:33.721 [D]  test for logger 141
2018/12/26 16:22:34.837 [D]  partition:7,offset:58,Key:,Value:2018/12/26 16:22:34.721 [D]  test for logger 142
2018/12/26 16:22:35.837 [D]  partition:4,offset:52,Key:,Value:2018/12/26 16:22:35.722 [D]  test for logger 143
2018/12/26 16:22:36.838 [D]  partition:0,offset:57,Key:,Value:2018/12/26 16:22:36.722 [D]  test for logger 144
2018/12/26 16:22:37.841 [D]  partition:3,offset:48,Key:,Value:2018/12/26 16:22:37.722 [D]  test for logger 145
2018/12/26 16:22:38.842 [D]  partition:2,offset:75,Key:,Value:2018/12/26 16:22:38.723 [D]  test for logger 146
2018/12/26 16:22:39.844 [D]  partition:6,offset:77,Key:,Value:2018/12/26 16:22:39.724 [D]  test for logger 147
2018/12/26 16:22:40.847 [D]  partition:2,offset:76,Key:,Value:2018/12/26 16:22:40.725 [D]  test for logger 148
2018/12/26 16:22:41.848 [D]  partition:3,offset:49,Key:,Value:2018/12/26 16:22:41.725 [D]  test for logger 149
2018/12/26 16:22:42.849 [D]  partition:6,offset:78,Key:,Value:2018/12/26 16:22:42.726 [D]  test for logger 150
2018/12/26 16:22:43.851 [D]  partition:1,offset:67,Key:,Value:2018/12/26 16:22:43.726 [D]  test for logger 151
2018/12/26 16:22:44.853 [D]  partition:0,offset:58,Key:,Value:2018/12/26 16:22:44.726 [D]  test for logger 152
2018/12/26 16:22:45.854 [D]  partition:6,offset:79,Key:,Value:2018/12/26 16:22:45.727 [D]  test for logger 153
2018/12/26 16:22:46.858 [D]  partition:4,offset:53,Key:,Value:2018/12/26 16:22:46.727 [D]  test for logger 154
2018/12/26 16:22:47.859 [D]  partition:5,offset:65,Key:,Value:2018/12/26 16:22:47.728 [D]  test for logger 155
2018/12/26 16:22:48.862 [D]  partition:7,offset:59,Key:,Value:2018/12/26 16:22:48.729 [D]  test for logger 156
2018/12/26 16:22:49.864 [D]  partition:7,offset:60,Key:,Value:2018/12/26 16:22:49.729 [D]  test for logger 157
2018/12/26 16:22:50.866 [D]  partition:3,offset:50,Key:,Value:2018/12/26 16:22:50.730 [D]  test for logger 158
2018/12/26 16:22:51.869 [D]  partition:3,offset:51,Key:,Value:2018/12/26 16:22:51.731 [D]  test for logger 159
2018/12/26 16:22:52.871 [D]  partition:1,offset:68,Key:,Value:2018/12/26 16:22:52.731 [D]  test for logger 160
2018/12/26 16:22:53.873 [D]  partition:1,offset:69,Key:,Value:2018/12/26 16:22:53.732 [D]  test for logger 161
2018/12/26 16:22:54.875 [D]  partition:6,offset:80,Key:,Value:2018/12/26 16:22:54.732 [D]  test for logger 162
2018/12/26 16:22:55.875 [D]  partition:5,offset:66,Key:,Value:2018/12/26 16:22:55.733 [D]  test for logger 163
2018/12/26 16:22:56.878 [D]  partition:2,offset:77,Key:,Value:2018/12/26 16:22:56.733 [D]  test for logger 164
2018/12/26 16:22:57.878 [D]  partition:5,offset:67,Key:,Value:2018/12/26 16:22:57.733 [D]  test for logger 165
2018/12/26 16:22:58.880 [D]  partition:4,offset:54,Key:,Value:2018/12/26 16:22:58.734 [D]  test for logger 166
2018/12/26 16:22:59.883 [D]  partition:7,offset:61,Key:,Value:2018/12/26 16:22:59.734 [D]  test for logger 167
2018/12/26 16:23:00.884 [D]  partition:1,offset:70,Key:,Value:2018/12/26 16:23:00.735 [D]  test for logger 168
2018/12/26 16:23:01.886 [D]  partition:2,offset:78,Key:,Value:2018/12/26 16:23:01.736 [D]  test for logger 169
2018/12/26 16:23:02.887 [D]  partition:5,offset:68,Key:,Value:2018/12/26 16:23:02.737 [D]  test for logger 170
2018/12/26 16:23:03.890 [D]  partition:2,offset:79,Key:,Value:2018/12/26 16:23:03.737 [D]  test for logger 171
2018/12/26 16:23:04.893 [D]  partition:6,offset:81,Key:,Value:2018/12/26 16:23:04.737 [D]  test for logger 172
2018/12/26 16:23:05.893 [D]  partition:6,offset:82,Key:,Value:2018/12/26 16:23:05.739 [D]  test for logger 173
2018/12/26 16:23:06.895 [D]  partition:4,offset:55,Key:,Value:2018/12/26 16:23:06.739 [D]  test for logger 174
2018/12/26 16:23:07.897 [D]  partition:5,offset:69,Key:,Value:2018/12/26 16:23:07.739 [D]  test for logger 175
2018/12/26 16:23:08.900 [D]  partition:6,offset:83,Key:,Value:2018/12/26 16:23:08.740 [D]  test for logger 176
2018/12/26 16:23:09.901 [D]  partition:4,offset:56,Key:,Value:2018/12/26 16:23:09.740 [D]  test for logger 177
2018/12/26 16:23:10.903 [D]  partition:1,offset:71,Key:,Value:2018/12/26 16:23:10.740 [D]  test for logger 178
2018/12/26 16:23:11.906 [D]  partition:1,offset:72,Key:,Value:2018/12/26 16:23:11.741 [D]  test for logger 179
2018/12/26 16:23:12.907 [D]  partition:4,offset:57,Key:,Value:2018/12/26 16:23:12.741 [D]  test for logger 180
2018/12/26 16:23:13.909 [D]  partition:1,offset:73,Key:,Value:2018/12/26 16:23:13.742 [D]  test for logger 181
2018/12/26 16:23:14.912 [D]  partition:7,offset:62,Key:,Value:2018/12/26 16:23:14.743 [D]  test for logger 182
2018/12/26 16:23:15.914 [D]  partition:5,offset:70,Key:,Value:2018/12/26 16:23:15.744 [D]  test for logger 183
2018/12/26 16:23:16.917 [D]  partition:7,offset:63,Key:,Value:2018/12/26 16:23:16.744 [D]  test for logger 184
2018/12/26 16:23:17.917 [D]  partition:0,offset:59,Key:,Value:2018/12/26 16:23:17.745 [D]  test for logger 185
